"Data Set 1:Time(s)","Data Set 1:Force(N)","Data Set 1:Respiration Rate(bpm)"
22.399999999999999,5.60595703125,
22.5,6.461883544921875,
22.600000000000001,7.3024749755859375,
22.699999999999999,8.099639892578125,
22.800000000000001,9.0041046142578125,
22.899999999999999,9.8523712158203125,
23,10.376144409179688,
23.100000000000001,10.583099365234375,
23.199999999999999,10.565216064453125,
23.300000000000001,10.368476867675781,
23.399999999999999,9.9801177978515625,
23.5,9.2979354858398438,
23.600000000000001,8.1865081787109375,
23.699999999999999,6.9601058959960938,
23.800000000000001,5.9687652587890625,
23.899999999999999,5.1792755126953125,
24,4.7295913696289062,
24.100000000000001,4.4178848266601562,
24.199999999999999,4.2313690185546875,
24.300000000000001,4.0601806640625,
24.399999999999999,3.91455078125,
24.5,3.720367431640625,
24.600000000000001,3.518524169921875,
24.699999999999999,3.426544189453125,
24.800000000000001,3.426544189453125,
24.899999999999999,3.4827499389648438,
25,3.5312957763671875,
25.100000000000001,3.52618408203125,
25.199999999999999,3.4929733276367188,
25.300000000000001,3.518524169921875,
25.399999999999999,3.6794891357421875,
25.5,4.0755157470703125,
25.600000000000001,4.7653656005859375,
25.699999999999999,5.60595703125,
25.800000000000001,6.5002059936523438,
25.899999999999999,7.5170974731445312,
26,8.393463134765625,
26.100000000000001,9.4205703735351562,
26.199999999999999,10.220291137695312,
26.300000000000001,10.736396789550781,
26.399999999999999,11.040443420410156,
26.5,11.196296691894531,
26.600000000000001,11.145195007324219,
26.699999999999999,10.902473449707031,
26.800000000000001,10.396583557128906,
26.899999999999999,9.3643646240234375,
27,8.1021957397460938,
27.100000000000001,7.1466217041015625,
27.199999999999999,6.4388885498046875,
27.300000000000001,5.8435745239257812,
27.399999999999999,5.358123779296875,
27.5,4.8752288818359375,
27.600000000000001,4.4613189697265625,
27.699999999999999,4.2390289306640625,
27.800000000000001,4.0933990478515625,
27.899999999999999,3.9477615356445312,
28,3.8072357177734375,
28.100000000000001,3.610504150390625,
28.199999999999999,3.4393157958984375,
28.300000000000001,3.3856658935546875,
28.399999999999999,3.3601150512695312,
28.5,3.3371200561523438,
28.600000000000001,3.3268966674804688,
28.699999999999999,3.3473358154296875,
28.800000000000001,3.3779983520507812,
28.899999999999999,3.4878616333007812,
29,3.6948165893554688,
29.100000000000001,4.1036148071289062,
29.199999999999999,4.622283935546875,
29.300000000000001,5.2022705078125,
29.399999999999999,5.8691253662109375,
29.5,6.5743026733398438,
29.600000000000001,7.2002792358398438,
29.699999999999999,7.8339157104492188,
29.800000000000001,8.6080856323242188,
29.899999999999999,9.295379638671875,
30,9.6658554077148438,18.37672233581543
30.100000000000001,9.7246170043945312,
30.199999999999999,9.5227737426757812,
30.300000000000001,9.0705337524414062,
30.399999999999999,8.2963714599609375,
30.5,7.3408050537109375,
30.600000000000001,6.4772109985351562,
30.699999999999999,5.7643661499023438,
30.800000000000001,5.209930419921875,
30.899999999999999,4.7014846801757812,
31,4.2594757080078125,
31.100000000000001,3.9988632202148438,
31.199999999999999,3.8506698608398438,
31.300000000000001,3.7280349731445312,
31.399999999999999,3.6181640625,
31.5,3.5312957763671875,
31.600000000000001,3.4342041015625,
31.699999999999999,3.3268966674804688,
31.800000000000001,3.2987899780273438,
31.899999999999999,3.3268966674804688,
32,3.352447509765625,
32.100000000000001,3.4367599487304688,
32.200000000000003,3.6488265991210938,
32.299999999999997,3.9835357666015625,
32.399999999999999,4.4332122802734375,
32.5,5.0464096069335938,
32.600000000000001,5.7745895385742188,
32.700000000000003,6.5385360717773438,
32.799999999999997,7.2973709106445312,
32.899999999999999,8.061309814453125,
33,8.8048171997070312,
33.100000000000001,9.4180145263671875,
33.200000000000003,9.8063812255859375,
33.299999999999997,9.939239501953125,
33.399999999999999,9.8038253784179688,
33.5,9.3720245361328125,
33.600000000000001,8.5876388549804688,
33.700000000000003,7.565643310546875,
33.799999999999997,6.599853515625,
33.899999999999999,5.8716812133789062,
34,5.3632354736328125,
34.100000000000001,4.9212188720703125,
34.200000000000003,4.530303955078125,
34.299999999999997,4.2569198608398438,
34.399999999999999,3.96820068359375,
34.5,3.684600830078125,
34.600000000000001,3.5568466186523438,
34.700000000000003,3.518524169921875,
34.799999999999997,3.4955291748046875,
34.899999999999999,3.4776458740234375,
35,3.4699783325195312,
35.100000000000001,3.4469833374023438,
35.200000000000003,3.4112091064453125,
35.299999999999997,3.4367599487304688,
35.399999999999999,3.546630859375,
35.5,3.794464111328125,
35.600000000000001,4.2185897827148438,
35.700000000000003,4.7755813598632812,
35.799999999999997,5.3913345336914062,
35.899999999999999,6.0326461791992188,
36,6.8093643188476562,
36.100000000000001,7.6703948974609375,
36.200000000000003,8.4445648193359375,
36.299999999999997,9.037322998046875,
36.399999999999999,9.4026870727539062,
36.5,9.571319580078125,
36.600000000000001,9.5304412841796875,
36.700000000000003,9.3081512451171875,
36.799999999999997,8.9683380126953125,
36.899999999999999,8.411346435546875,
37,7.6831741333007812,
37.100000000000001,7.0163192749023438,
37.200000000000003,6.4567718505859375,
37.299999999999997,5.8844528198242188,
37.399999999999999,5.301910400390625,
37.5,4.8624496459960938,
37.600000000000001,4.566070556640625,
37.700000000000003,4.3310089111328125,
37.799999999999997,4.1419448852539062,
37.899999999999999,4.0167465209960938,
38,3.8711090087890625,
38.100000000000001,3.6616058349609375,
38.200000000000003,3.4725341796875,
38.299999999999997,3.4061050415039062,
38.399999999999999,3.3958816528320312,
38.5,3.3984375,
38.600000000000001,3.4112091064453125,
38.700000000000003,3.4571990966796875,
38.799999999999997,3.56451416015625,
38.899999999999999,3.7178115844726562,
39,3.9477615356445312,
39.100000000000001,4.3233489990234375,
39.200000000000003,4.7755813598632812,
39.299999999999997,5.2763595581054688,
39.399999999999999,5.8563461303710938,
39.5,6.5155410766601562,
39.600000000000001,7.197723388671875,
39.700000000000003,7.8032608032226562,
39.799999999999997,8.34747314453125,
39.899999999999999,8.8099288940429688,
40,9.4180145263671875,18.430034637451172
40.100000000000001,9.85491943359375,
40.200000000000003,9.9801177978515625,
40.299999999999997,9.8906936645507812,
40.399999999999999,9.6837387084960938,
40.5,9.349029541015625,
40.600000000000001,8.697509765625,
40.700000000000003,7.7266082763671875,
40.799999999999997,6.7914810180664062,
40.899999999999999,6.0479736328125,
41,5.4526596069335938,
41.100000000000001,4.9672088623046875,
41.200000000000003,4.5149765014648438,
41.299999999999997,4.1649398803710938,
41.399999999999999,3.986083984375,
41.5,3.8889999389648438,
41.600000000000001,3.8097915649414062,
41.700000000000003,3.720367431640625,
41.799999999999997,3.656494140625,
41.899999999999999,3.6079483032226562,
42,3.5057449340820312,
42.100000000000001,3.408660888671875,
42.200000000000003,3.3677749633789062,
42.299999999999997,3.334564208984375,
42.399999999999999,3.3294525146484375,
42.5,3.3831100463867188,
42.600000000000001,3.5338516235351562,
42.700000000000003,3.766357421875,
42.799999999999997,4.088287353515625,
42.899999999999999,4.4587631225585938,
43,5.0131988525390625,
43.100000000000001,5.6008453369140625,
43.200000000000003,6.17572021484375,
43.299999999999997,6.755706787109375,
43.399999999999999,7.3382492065429688,
43.5,7.8390274047851562,
43.600000000000001,8.209503173828125,
43.700000000000003,8.559539794921875,
43.799999999999997,8.9325637817382812,
43.899999999999999,9.17529296875,
44,9.2187271118164062,
44.100000000000001,9.0909805297851562,
44.200000000000003,8.82525634765625,
44.299999999999997,8.38323974609375,
44.399999999999999,7.7342758178710938,
44.5,7.0444259643554688,
44.600000000000001,6.4363327026367188,
44.700000000000003,5.9125595092773438,
44.799999999999997,5.4194412231445312,
44.899999999999999,4.8854446411132812,
45,4.438323974609375,
45.100000000000001,4.1853790283203125,
45.200000000000003,4.0244140625,
45.299999999999997,3.868560791015625,
45.399999999999999,3.7280349731445312,
45.5,3.6207199096679688,
45.600000000000001,3.4571990966796875,
45.700000000000003,3.2809066772460938,
45.799999999999997,3.2093658447265625,
45.899999999999999,3.204254150390625,
46,3.2195892333984375,
46.100000000000001,3.2451400756835938,
46.200000000000003,3.2987899780273438,
46.299999999999997,3.4342041015625,
46.399999999999999,3.6437149047851562,
46.5,3.9707565307617188,
46.600000000000001,4.4613189697265625,
46.700000000000003,5.0234146118164062,
46.799999999999997,5.6212844848632812,
46.899999999999999,6.295806884765625,
47,7.0342025756835938,
47.100000000000001,7.7112808227539062,
47.200000000000003,8.2759323120117188,
47.299999999999997,8.7818222045898438,
47.399999999999999,9.26727294921875,
47.5,9.6403045654296875,
47.600000000000001,9.7680511474609375,
47.700000000000003,9.6045303344726562,
47.799999999999997,9.165069580078125,
47.899999999999999,8.4803314208984375,
48,7.6729507446289062,
48.100000000000001,6.9779891967773438,
48.200000000000003,6.4210052490234375,
48.299999999999997,5.8793411254882812,
48.399999999999999,5.3708953857421875,
48.5,4.9416580200195312,
48.600000000000001,4.5277481079101562,
48.700000000000003,4.1266098022460938,
48.799999999999997,3.8634490966796875,
48.899999999999999,3.7612457275390625,
49,3.6718215942382812,
49.100000000000001,3.592620849609375,
49.200000000000003,3.5210800170898438,
49.299999999999997,3.45465087890625,
49.399999999999999,3.3779983520507812,
49.5,3.3090133666992188,
49.600000000000001,3.3243408203125,
49.700000000000003,3.4214324951171875,
49.799999999999997,3.610504150390625,
49.899999999999999,3.9273223876953125,
50,4.3591156005859375,17.582416534423828
50.100000000000001,4.8190155029296875,
50.200000000000003,5.2635879516601562,
50.299999999999997,5.8052444458007812,
50.399999999999999,6.4669952392578125,
50.5,7.105743408203125,
50.600000000000001,7.675506591796875,
50.700000000000003,8.2018356323242188,
50.799999999999997,8.5978622436523438,
50.899999999999999,8.78948974609375,
51,8.7741546630859375,
51.100000000000001,8.5365447998046875,
51.200000000000003,8.05364990234375,
51.299999999999997,7.3689041137695312,
51.399999999999999,6.6892776489257812,
51.5,6.0914077758789062,
51.600000000000001,5.5165328979492188,
51.700000000000003,4.9978713989257812,
51.799999999999997,4.6248397827148438,
51.899999999999999,4.4229965209960938,
52,4.2134857177734375,
52.100000000000001,4.0499649047851562,
52.200000000000003,3.904327392578125,
52.299999999999997,3.6769332885742188,
52.399999999999999,3.4495391845703125,
52.5,3.352447509765625,
52.600000000000001,3.3243408203125,
52.700000000000003,3.3217849731445312,
52.799999999999997,3.3217849731445312,
52.899999999999999,3.316680908203125,
53,3.2911300659179688,
53.100000000000001,3.3115692138671875,
53.200000000000003,3.4955291748046875,
53.299999999999997,3.876220703125,
53.399999999999999,4.41021728515625,
53.5,5.03619384765625,
53.600000000000001,5.7362594604492188,
53.700000000000003,6.489990234375,
53.799999999999997,7.27947998046875,
53.899999999999999,8.1379623413085938,
54,8.9325637817382812,
54.100000000000001,9.4103546142578125,
54.200000000000003,9.5585403442382812,
54.299999999999997,9.4205703735351562,
54.399999999999999,9.0424346923828125,
54.5,8.5569839477539062,
54.600000000000001,8.0383148193359375,
54.700000000000003,7.4762191772460938,
54.799999999999997,6.9141159057617188,
54.899999999999999,6.4874343872070312,
55,5.9227752685546875,
55.100000000000001,5.3223495483398438,
55.200000000000003,4.8113555908203125,
55.299999999999997,4.4587631225585938,
55.399999999999999,4.180267333984375,
55.5,3.9426498413085938,
55.600000000000001,3.756134033203125,
55.700000000000003,3.5491790771484375,
55.799999999999997,3.34222412109375,
55.899999999999999,3.242584228515625,
56,3.2144775390625,
56.100000000000001,3.2017059326171875,
56.200000000000003,3.2017059326171875,
56.299999999999997,3.204254150390625,
56.399999999999999,3.19659423828125,
56.5,3.2195892333984375,
56.600000000000001,3.3601150512695312,
56.700000000000003,3.6411590576171875,
56.799999999999997,4.0576248168945312,
56.899999999999999,4.5967330932617188,
57,5.2457046508789062,
57.100000000000001,5.9585494995117188,
57.200000000000003,6.645843505859375,
57.299999999999997,7.271820068359375,
57.399999999999999,7.8543548583984375,
57.5,8.2631607055664062,
57.600000000000001,8.301483154296875,
57.700000000000003,8.0510940551757812,
57.799999999999997,7.7240524291992188,
57.899999999999999,7.4021224975585938,
58,6.8987884521484375,
58.100000000000001,6.3801193237304688,
58.200000000000003,5.9713211059570312,
58.299999999999997,5.6570587158203125,
58.399999999999999,5.358123779296875,
58.5,5.0796279907226562,
58.600000000000001,4.8215713500976562,
58.700000000000003,4.5047531127929688,
58.799999999999997,4.1419448852539062,
58.899999999999999,3.8634490966796875,
59,3.7178115844726562,
59.100000000000001,3.6488265991210938,
59.200000000000003,3.5951690673828125,
59.299999999999997,3.546630859375,
59.399999999999999,3.5057449340820312,
59.5,3.4418716430664062,
59.600000000000001,3.3550033569335938,
59.700000000000003,3.3141250610351562,
59.799999999999997,3.3396759033203125,
59.899999999999999,3.4367599487304688,
60,3.6769332885742188,17.569545745849609
60.100000000000001,4.0729598999023438,
60.200000000000003,4.5609664916992188,
60.299999999999997,5.0515213012695312,
60.399999999999999,5.5906295776367188,
60.5,6.2549285888671875,
60.600000000000001,6.9728851318359375,
60.700000000000003,7.6703948974609375,
60.799999999999997,8.3091506958007812,
60.899999999999999,8.6770706176757812,
61,8.779266357421875,
61.100000000000001,8.54931640625,
61.200000000000003,8.2043914794921875,
61.299999999999997,7.8134765625,
61.399999999999999,7.3024749755859375,
61.5,6.7301559448242188,
61.600000000000001,6.1987152099609375,
61.700000000000003,5.6851654052734375,
61.799999999999997,5.1256179809570312,
61.899999999999999,4.612060546875,
62,4.282470703125,
62.100000000000001,4.088287353515625,
62.200000000000003,3.9119949340820312,
62.299999999999997,3.7612457275390625,
62.399999999999999,3.6437149047851562,
62.5,3.4955291748046875,
62.600000000000001,3.3652191162109375,
62.700000000000003,3.3217849731445312,
62.799999999999997,3.3039016723632812,
62.899999999999999,3.2936859130859375,
63,3.28857421875,
63.100000000000001,3.296234130859375,
63.200000000000003,3.352447509765625,
63.299999999999997,3.5491790771484375,
63.399999999999999,3.9503173828125,
63.5,4.4919815063476562,
63.600000000000001,5.0923995971679688,
63.700000000000003,5.7567062377929688,
63.799999999999997,6.4542160034179688,
63.899999999999999,6.9422225952148438,
64,7.4353408813476562,
64.099999999999994,7.86968994140625,
64.200000000000003,8.2069473266601562,
64.299999999999997,8.3091506958007812,
64.400000000000006,8.1558456420898438,
64.5,7.8875732421875,
64.599999999999994,7.565643310546875,
64.700000000000003,7.2028350830078125,
64.799999999999997,6.8502426147460938,
64.900000000000006,6.4286651611328125,
65,5.9048919677734375,
65.099999999999994,5.4117813110351562,
65.200000000000003,4.9569854736328125,
65.299999999999997,4.4715347290039062,
65.400000000000006,4.0729598999023438,
65.5,3.8557815551757812,
65.599999999999994,3.74847412109375,
65.700000000000003,3.6718215942382812,
65.799999999999997,3.592620849609375,
65.900000000000006,3.5338516235351562,
66,3.4316558837890625,
66.099999999999994,3.3550033569335938,
66.200000000000003,3.3473358154296875,
66.299999999999997,3.3652191162109375,
66.400000000000006,3.3958816528320312,
66.5,3.4674224853515625,
66.599999999999994,3.592620849609375,
66.700000000000003,3.7740249633789062,
66.799999999999997,4.0678482055664062,
66.900000000000006,4.5098648071289062,
67,5.0464096069335938,
67.099999999999994,5.66217041015625,
67.200000000000003,6.3571243286132812,
67.299999999999997,7.0265350341796875,
67.400000000000006,7.5528640747070312,
67.5,7.9463348388671875,
67.599999999999994,8.2759323120117188,
67.700000000000003,8.4496688842773438,
67.799999999999997,8.3857955932617188,
67.900000000000006,8.1839523315429688,
68,7.9105682373046875,
68.099999999999994,7.5630874633789062,
68.200000000000003,7.1491775512695312,
68.299999999999997,6.7046051025390625,
68.400000000000006,6.2421493530273438,
68.5,5.8205795288085938,
68.599999999999994,5.4143295288085938,
68.700000000000003,4.9518814086914062,
68.799999999999997,4.5251922607421875,
68.900000000000006,4.2977981567382812,
69,4.1215057373046875,
69.099999999999994,3.9937515258789062,
69.200000000000003,3.8838882446289062,
69.299999999999997,3.7791290283203125,
69.400000000000006,3.6156158447265625,
69.5,3.4674224853515625,
69.599999999999994,3.4137649536132812,
69.700000000000003,3.3958816528320312,
69.799999999999997,3.388214111328125,
69.900000000000006,3.3933258056640625,
70,3.4239883422851562,17.556694030761719
70.099999999999994,3.49041748046875,
70.200000000000003,3.6616058349609375,
70.299999999999997,3.96820068359375,
70.400000000000006,4.364227294921875,
70.5,4.8011322021484375,
70.599999999999994,5.2635879516601562,
70.700000000000003,5.726043701171875,
70.799999999999997,6.1425094604492188,
70.900000000000006,6.5921859741210938,
71,7.1364059448242188,
71.099999999999994,7.6320724487304688,
71.200000000000003,7.951446533203125,
71.299999999999997,8.1072998046875,
71.400000000000006,8.0792007446289062,
71.5,7.83135986328125,
71.599999999999994,7.4123458862304688,
71.700000000000003,6.9013442993164062,
71.799999999999997,6.3724594116210938,
71.900000000000006,6.001983642578125,
72,5.58807373046875,
72.099999999999994,5.1205062866210938,
72.200000000000003,4.6299514770507812,
72.299999999999997,4.2645797729492188,
72.400000000000006,4.0499649047851562,
72.5,3.9017715454101562,
72.599999999999994,3.7919082641601562,
72.700000000000003,3.7075958251953125,
72.799999999999997,3.572174072265625,
72.900000000000006,3.4393157958984375,
73,3.3958816528320312,
73.099999999999994,3.3933258056640625,
73.200000000000003,3.388214111328125,
73.299999999999997,3.3907699584960938,
73.400000000000006,3.41632080078125,
73.5,3.4520950317382812,
73.599999999999994,3.5568466186523438,
73.700000000000003,3.7919082641601562,
73.799999999999997,4.1266098022460938,
73.900000000000006,4.548187255859375,
74,5.0489654541015625,
74.099999999999994,5.5855178833007812,
74.200000000000003,6.1271743774414062,
74.299999999999997,6.7352676391601562,
74.400000000000006,7.4225616455078125,
74.5,8.0306549072265625,
74.599999999999994,8.375579833984375,
74.700000000000003,8.4701156616210938,
74.799999999999997,8.4087905883789062,
74.900000000000006,8.2810440063476562,
75,8.05364990234375,
75.099999999999994,7.68572998046875,
75.200000000000003,7.0699691772460938,
75.299999999999997,6.35968017578125,
75.400000000000006,5.7515945434570312,
75.5,5.1588363647460938,
75.599999999999994,4.6171722412109375,
75.700000000000003,4.2569198608398438,
75.799999999999997,4.0371856689453125,
75.900000000000006,3.876220703125,
76,3.756134033203125,
76.099999999999994,3.5977249145507812,
76.200000000000003,3.4495391845703125,
76.299999999999997,3.3984375,
76.400000000000006,3.3856658935546875,
76.5,3.3728866577148438,
76.599999999999994,3.3677749633789062,
76.700000000000003,3.3498916625976562,
76.799999999999997,3.3217849731445312,
76.900000000000006,3.3217849731445312,
77,3.3320083618164062,
77.099999999999994,3.334564208984375,
77.200000000000003,3.334564208984375,
77.299999999999997,3.3268966674804688,
77.400000000000006,3.3013458251953125,
77.5,3.2911300659179688,
77.599999999999994,3.3115692138671875,
77.700000000000003,3.3268966674804688,
77.799999999999997,3.3396759033203125,
77.900000000000006,3.3779983520507812,
78,3.50830078125,
78.099999999999994,3.74847412109375,
78.200000000000003,4.162384033203125,
78.299999999999997,4.7474746704101562,
78.400000000000006,5.3657913208007812,
78.5,5.9764328002929688,
78.599999999999994,6.5870742797851562,
78.700000000000003,7.1542892456054688,
78.799999999999997,7.64739990234375,
78.900000000000006,8.1302947998046875,
79,8.5901947021484375,
79.099999999999994,8.8175888061523438,
79.200000000000003,8.743499755859375,
79.299999999999997,8.5135498046875,
79.400000000000006,8.1481857299804688,
79.5,7.6193008422851562,
79.599999999999994,7.0290908813476562,
79.700000000000003,6.4158935546875,
79.799999999999997,5.8052444458007812,
79.900000000000006,5.2175979614257812,
80,4.6069564819335938,17.155111312866211
80.099999999999994,4.1266098022460938,
80.200000000000003,3.8838882446289062,
80.299999999999997,3.756134033203125,
80.400000000000006,3.656494140625,
80.5,3.5696258544921875,
80.599999999999994,3.4520950317382812,
80.700000000000003,3.3473358154296875,
80.799999999999997,3.3217849731445312,
80.900000000000006,3.3217849731445312,
81,3.3217849731445312,
81.099999999999994,3.3294525146484375,
81.200000000000003,3.3294525146484375,
81.299999999999997,3.3141250610351562,
81.400000000000006,3.3217849731445312,
81.5,3.352447509765625,
81.599999999999994,3.4061050415039062,
81.700000000000003,3.5849533081054688,
81.799999999999997,3.9503173828125,
81.900000000000006,4.4229965209960938,
82,4.9646530151367188,
82.099999999999994,5.6545028686523438,
82.200000000000003,6.4695510864257812,
82.299999999999997,7.2769241333007812,
82.400000000000006,8.01531982421875,
82.5,8.6004180908203125,
82.599999999999994,8.8942413330078125,
82.700000000000003,8.93511962890625,
82.799999999999997,8.8278121948242188,
82.900000000000006,8.6157455444335938,
83,8.2810440063476562,
83.099999999999994,7.7419357299804688,
83.200000000000003,6.9294509887695312,
83.299999999999997,6.0965194702148438,
